original_file,spectrogram_file,emotion,split
1027_IWW_FEA_XX.wav,fear_4627.png,fear,train
1043_IOM_DIS_XX.wav,disgust_4628.png,disgust,train
1063_TAI_DIS_XX.wav,disgust_4629.png,disgust,train
1057_IEO_FEA_LO.wav,fear_4630.png,fear,train
1067_TSI_SAD_XX.wav,sad_4631.png,sad,train
1015_IEO_NEU_XX.wav,neutral_4632.png,neutral,train
1081_TAI_FEA_XX.wav,fear_4633.png,fear,train
1085_MTI_NEU_XX.wav,neutral_4634.png,neutral,train
1005_IEO_HAP_HI.wav,happy_4635.png,happy,train
1037_TIE_FEA_XX.wav,fear_4636.png,fear,train
1079_TSI_FEA_XX.wav,fear_4637.png,fear,train
1019_TIE_NEU_XX.wav,neutral_4638.png,neutral,train
1029_DFA_DIS_XX.wav,disgust_4639.png,disgust,train
1088_TSI_SAD_XX.wav,sad_4640.png,sad,train
1031_IEO_SAD_LO.wav,sad_4641.png,sad,train
1048_IEO_SAD_HI.wav,sad_4642.png,sad,train
1081_IWW_ANG_XX.wav,angry_4643.png,angry,train
1047_ITS_HAP_XX.wav,happy_4644.png,happy,train
1012_TSI_ANG_XX.wav,angry_4645.png,angry,train
1007_IWL_NEU_XX.wav,neutral_4646.png,neutral,train
1078_IWW_ANG_XX.wav,angry_4647.png,angry,train
1027_ITS_ANG_XX.wav,angry_4648.png,angry,train
1002_IWL_DIS_XX.wav,disgust_4649.png,disgust,train
1004_IWL_SAD_XX.wav,sad_4650.png,sad,train
1064_TSI_FEA_XX.wav,fear_4651.png,fear,train
1078_WSI_FEA_XX.wav,fear_4652.png,fear,train
1052_MTI_SAD_XX.wav,sad_4653.png,sad,train
1087_IWW_NEU_XX.wav,neutral_4654.png,neutral,train
1068_IOM_HAP_XX.wav,happy_4655.png,happy,train
1090_IOM_FEA_XX.wav,fear_4656.png,fear,train
1056_MTI_SAD_XX.wav,sad_4657.png,sad,train
1089_IWW_SAD_XX.wav,sad_4658.png,sad,train
1089_IWL_ANG_XX.wav,angry_4659.png,angry,train
1015_IEO_HAP_HI.wav,happy_4660.png,happy,train
1010_TAI_NEU_XX.wav,neutral_4661.png,neutral,train
1025_IWW_SAD_XX.wav,sad_4662.png,sad,train
1058_TIE_NEU_XX.wav,neutral_4663.png,neutral,train
1056_MTI_DIS_XX.wav,disgust_4664.png,disgust,train
1073_IEO_DIS_HI.wav,disgust_4665.png,disgust,train
1038_TIE_HAP_XX.wav,happy_4666.png,happy,train
1055_IWW_DIS_XX.wav,disgust_4667.png,disgust,train
1040_MTI_FEA_XX.wav,fear_4668.png,fear,train
1062_ITS_HAP_XX.wav,happy_4669.png,happy,train
1068_WSI_HAP_XX.wav,happy_4670.png,happy,train
1071_TAI_HAP_XX.wav,happy_4671.png,happy,train
1048_IEO_ANG_HI.wav,angry_4672.png,angry,train
1076_TAI_ANG_XX.wav,angry_4673.png,angry,train
1019_ITS_FEA_XX.wav,fear_4674.png,fear,train
1058_IOM_DIS_XX.wav,disgust_4675.png,disgust,train
1037_WSI_HAP_XX.wav,happy_4676.png,happy,train
1001_ITS_SAD_XX.wav,sad_4677.png,sad,train
1084_TSI_SAD_XX.wav,sad_4678.png,sad,train
1007_ITS_DIS_XX.wav,disgust_4679.png,disgust,train
1028_IEO_DIS_LO.wav,disgust_4680.png,disgust,train
1061_WSI_ANG_XX.wav,angry_4681.png,angry,train
1049_IWW_SAD_XX.wav,sad_4682.png,sad,train
1073_TAI_NEU_XX.wav,neutral_4683.png,neutral,train
1086_DFA_SAD_XX.wav,sad_4684.png,sad,train
1024_WSI_FEA_XX.wav,fear_4685.png,fear,train
1057_IEO_SAD_LO.wav,sad_4686.png,sad,train
1060_DFA_DIS_XX.wav,disgust_4687.png,disgust,train
1052_TIE_HAP_XX.wav,happy_4688.png,happy,train
1068_ITS_DIS_XX.wav,disgust_4689.png,disgust,train
1068_IWL_ANG_XX.wav,angry_4690.png,angry,train
1085_IWL_FEA_XX.wav,fear_4691.png,fear,train
1028_ITS_HAP_XX.wav,happy_4692.png,happy,train
1006_TAI_SAD_XX.wav,sad_4693.png,sad,train
1041_IOM_FEA_XX.wav,fear_4694.png,fear,train
1015_IEO_ANG_LO.wav,angry_4695.png,angry,train
1064_TSI_DIS_XX.wav,disgust_4696.png,disgust,train
1064_ITS_ANG_XX.wav,angry_4697.png,angry,train
1034_IEO_ANG_HI.wav,angry_4698.png,angry,train
1072_ITH_SAD_XX.wav,sad_4699.png,sad,train
1074_IWL_ANG_XX.wav,angry_4700.png,angry,train
1052_TSI_ANG_XX.wav,angry_4701.png,angry,train
1085_TIE_DIS_XX.wav,disgust_4702.png,disgust,train
1062_TIE_SAD_XX.wav,sad_4703.png,sad,train
1048_WSI_FEA_XX.wav,fear_4704.png,fear,train
1050_IWL_HAP_XX.wav,happy_4705.png,happy,train
1072_WSI_SAD_XX.wav,sad_4706.png,sad,train
1044_IOM_NEU_XX.wav,neutral_4707.png,neutral,train
1048_ITS_HAP_XX.wav,happy_4708.png,happy,train
1027_IWL_DIS_XX.wav,disgust_4709.png,disgust,train
1065_IWW_SAD_XX.wav,sad_4710.png,sad,train
1021_IWL_FEA_XX.wav,fear_4711.png,fear,train
1016_TIE_SAD_XX.wav,sad_4712.png,sad,train
1071_ITH_HAP_XX.wav,happy_4713.png,happy,train
1036_WSI_NEU_XX.wav,neutral_4714.png,neutral,train
1071_DFA_HAP_XX.wav,happy_4715.png,happy,train
1090_DFA_NEU_XX.wav,neutral_4716.png,neutral,train
1037_TAI_NEU_XX.wav,neutral_4717.png,neutral,train
1005_IEO_SAD_HI.wav,sad_4718.png,sad,train
1072_IOM_SAD_XX.wav,sad_4719.png,sad,train
1005_TAI_ANG_XX.wav,angry_4720.png,angry,train
1081_TIE_SAD_XX.wav,sad_4721.png,sad,train
1066_ITH_SAD_XX.wav,sad_4722.png,sad,train
1050_MTI_SAD_XX.wav,sad_4723.png,sad,train
1045_IOM_HAP_XX.wav,happy_4724.png,happy,train
1070_IEO_DIS_HI.wav,disgust_4725.png,disgust,train
1063_TAI_NEU_XX.wav,neutral_4726.png,neutral,train
1021_IWW_NEU_XX.wav,neutral_4727.png,neutral,train
1036_IEO_HAP_MD.wav,happy_4728.png,happy,train
1047_TSI_HAP_XX.wav,happy_4729.png,happy,train
1019_ITS_HAP_XX.wav,happy_4730.png,happy,train
1059_IEO_SAD_HI.wav,sad_4731.png,sad,train
1009_IEO_DIS_LO.wav,disgust_4732.png,disgust,train
1036_ITS_NEU_XX.wav,neutral_4733.png,neutral,train
1015_IEO_SAD_HI.wav,sad_4734.png,sad,train
1047_ITH_DIS_XX.wav,disgust_4735.png,disgust,train
1088_TAI_NEU_XX.wav,neutral_4736.png,neutral,train
1002_TSI_HAP_XX.wav,happy_4737.png,happy,train
1051_ITH_FEA_XX.wav,fear_4738.png,fear,train
1046_TSI_DIS_XX.wav,disgust_4739.png,disgust,train
1003_IEO_SAD_MD.wav,sad_4740.png,sad,train
1083_ITS_HAP_XX.wav,happy_4741.png,happy,train
1036_TAI_ANG_XX.wav,angry_4742.png,angry,train
1075_IWL_FEA_XX.wav,fear_4743.png,fear,train
1080_IWW_DIS_XX.wav,disgust_4744.png,disgust,train
1071_IEO_SAD_MD.wav,sad_4745.png,sad,train
1022_WSI_HAP_XX.wav,happy_4746.png,happy,train
1062_IWL_HAP_XX.wav,happy_4747.png,happy,train
1090_IOM_ANG_XX.wav,angry_4748.png,angry,train
1016_ITS_FEA_XX.wav,fear_4749.png,fear,train
1084_IEO_FEA_HI.wav,fear_4750.png,fear,train
1034_MTI_SAD_XX.wav,sad_4751.png,sad,train
1089_ITS_ANG_XX.wav,angry_4752.png,angry,train
1071_TSI_ANG_XX.wav,angry_4753.png,angry,train
1089_MTI_HAP_XX.wav,happy_4754.png,happy,train
1049_ITS_HAP_XX.wav,happy_4755.png,happy,train
1001_MTI_DIS_XX.wav,disgust_4756.png,disgust,train
1041_DFA_SAD_XX.wav,sad_4757.png,sad,train
1086_IOM_SAD_XX.wav,sad_4758.png,sad,train
1026_IWL_HAP_XX.wav,happy_4759.png,happy,train
1046_IWL_ANG_XX.wav,angry_4760.png,angry,train
1026_ITS_NEU_XX.wav,neutral_4761.png,neutral,train
1021_DFA_ANG_XX.wav,angry_4762.png,angry,train
1021_IWW_DIS_XX.wav,disgust_4763.png,disgust,train
1035_TAI_HAP_XX.wav,happy_4764.png,happy,train
1089_IEO_ANG_MD.wav,angry_4765.png,angry,train
1088_TIE_SAD_XX.wav,sad_4766.png,sad,train
1084_ITS_NEU_XX.wav,neutral_4767.png,neutral,train
1088_ITS_NEU_XX.wav,neutral_4768.png,neutral,train
1082_TAI_DIS_XX.wav,disgust_4769.png,disgust,train
1087_IEO_DIS_HI.wav,disgust_4770.png,disgust,train
1017_DFA_FEA_XX.wav,fear_4771.png,fear,train
1090_IEO_SAD_MD.wav,sad_4772.png,sad,train
1012_ITH_ANG_XX.wav,angry_4773.png,angry,train
1040_TSI_SAD_XX.wav,sad_4774.png,sad,train
1052_IOM_ANG_XX.wav,angry_4775.png,angry,train
1077_TAI_HAP_XX.wav,happy_4776.png,happy,train
1059_TIE_HAP_XX.wav,happy_4777.png,happy,train
1065_TAI_DIS_XX.wav,disgust_4778.png,disgust,train
1018_IEO_HAP_HI.wav,happy_4779.png,happy,train
1004_DFA_DIS_XX.wav,disgust_4780.png,disgust,train
1076_TIE_ANG_XX.wav,angry_4781.png,angry,train
1069_IOM_ANG_XX.wav,angry_4782.png,angry,train
1060_TIE_ANG_XX.wav,angry_4783.png,angry,train
1070_IEO_DIS_LO.wav,disgust_4784.png,disgust,train
1025_IWL_HAP_XX.wav,happy_4785.png,happy,train
1039_IWW_DIS_XX.wav,disgust_4786.png,disgust,train
1022_TSI_NEU_XX.wav,neutral_4787.png,neutral,train
1049_IEO_ANG_HI.wav,angry_4788.png,angry,train
1074_ITS_DIS_XX.wav,disgust_4789.png,disgust,train
1054_IEO_FEA_HI.wav,fear_4790.png,fear,train
1008_ITS_NEU_XX.wav,neutral_4791.png,neutral,train
1088_IWL_FEA_XX.wav,fear_4792.png,fear,train
1026_IEO_ANG_MD.wav,angry_4793.png,angry,train
1007_IEO_SAD_LO.wav,sad_4794.png,sad,train
1026_IEO_ANG_HI.wav,angry_4795.png,angry,train
1048_DFA_NEU_XX.wav,neutral_4796.png,neutral,train
1085_IWW_FEA_XX.wav,fear_4797.png,fear,train
1036_ITS_ANG_XX.wav,angry_4798.png,angry,train
1017_ITS_FEA_XX.wav,fear_4799.png,fear,train
1004_IWL_ANG_XX.wav,angry_4800.png,angry,train
1077_TIE_NEU_XX.wav,neutral_4801.png,neutral,train
1029_IEO_FEA_LO.wav,fear_4802.png,fear,train
1046_ITS_ANG_XX.wav,angry_4803.png,angry,train
1065_IOM_SAD_XX.wav,sad_4804.png,sad,train
1055_TIE_NEU_XX.wav,neutral_4805.png,neutral,train
1032_IOM_SAD_XX.wav,sad_4806.png,sad,train
1025_ITS_ANG_XX.wav,angry_4807.png,angry,train
1016_TIE_HAP_XX.wav,happy_4808.png,happy,train
1039_IEO_DIS_LO.wav,disgust_4809.png,disgust,train
1015_MTI_ANG_XX.wav,angry_4810.png,angry,train
1067_TAI_DIS_XX.wav,disgust_4811.png,disgust,train
1006_IWW_ANG_XX.wav,angry_4812.png,angry,train
1024_MTI_SAD_XX.wav,sad_4813.png,sad,train
1019_TAI_NEU_XX.wav,neutral_4814.png,neutral,train
1062_IOM_FEA_XX.wav,fear_4815.png,fear,train
1061_TAI_HAP_XX.wav,happy_4816.png,happy,train
1088_MTI_SAD_XX.wav,sad_4817.png,sad,train
1026_IWL_SAD_XX.wav,sad_4818.png,sad,train
1066_IEO_SAD_LO.wav,sad_4819.png,sad,train
1009_IEO_ANG_MD.wav,angry_4820.png,angry,train
1010_IEO_SAD_LO.wav,sad_4821.png,sad,train
1018_ITH_NEU_XX.wav,neutral_4822.png,neutral,train
1052_TAI_NEU_XX.wav,neutral_4823.png,neutral,train
1088_IOM_HAP_XX.wav,happy_4824.png,happy,train
1064_IWW_ANG_XX.wav,angry_4825.png,angry,train
1046_TAI_HAP_XX.wav,happy_4826.png,happy,train
1018_IWL_FEA_XX.wav,fear_4827.png,fear,train
1044_WSI_SAD_XX.wav,sad_4828.png,sad,train
1022_IWW_HAP_XX.wav,happy_4829.png,happy,train
1058_IEO_NEU_XX.wav,neutral_4830.png,neutral,train
1016_ITS_NEU_XX.wav,neutral_4831.png,neutral,train
1081_ITH_DIS_XX.wav,disgust_4832.png,disgust,train
1038_TSI_NEU_XX.wav,neutral_4833.png,neutral,train
1042_IEO_SAD_HI.wav,sad_4834.png,sad,train
1033_ITH_SAD_XX.wav,sad_4835.png,sad,train
1044_IWL_SAD_XX.wav,sad_4836.png,sad,train
1030_TIE_FEA_XX.wav,fear_4837.png,fear,train
1078_IEO_ANG_LO.wav,angry_4838.png,angry,train
1091_ITS_ANG_XX.wav,angry_4839.png,angry,train
1091_DFA_ANG_XX.wav,angry_4840.png,angry,train
1029_IEO_HAP_LO.wav,happy_4841.png,happy,train
1050_TAI_DIS_XX.wav,disgust_4842.png,disgust,train
1065_IEO_DIS_LO.wav,disgust_4843.png,disgust,train
1049_IEO_ANG_LO.wav,angry_4844.png,angry,train
1008_IWW_HAP_XX.wav,happy_4845.png,happy,train
1091_IEO_SAD_MD.wav,sad_4846.png,sad,train
1027_MTI_NEU_XX.wav,neutral_4847.png,neutral,train
1074_ITH_FEA_XX.wav,fear_4848.png,fear,train
1057_ITH_DIS_XX.wav,disgust_4849.png,disgust,train
1082_IEO_ANG_HI.wav,angry_4850.png,angry,train
1052_IWL_HAP_XX.wav,happy_4851.png,happy,train
1078_TSI_FEA_XX.wav,fear_4852.png,fear,train
1027_IWW_DIS_XX.wav,disgust_4853.png,disgust,train
1075_IOM_FEA_XX.wav,fear_4854.png,fear,train
1077_TAI_SAD_XX.wav,sad_4855.png,sad,train
1001_WSI_FEA_XX.wav,fear_4856.png,fear,train
1024_TAI_HAP_XX.wav,happy_4857.png,happy,train
1021_IEO_HAP_LO.wav,happy_4858.png,happy,train
1091_IWW_DIS_XX.wav,disgust_4859.png,disgust,train
1060_IWL_SAD_XX.wav,sad_4860.png,sad,train
1022_IWW_DIS_XX.wav,disgust_4861.png,disgust,train
1001_IWW_DIS_XX.wav,disgust_4862.png,disgust,train
1061_IWW_ANG_XX.wav,angry_4863.png,angry,train
1073_DFA_DIS_XX.wav,disgust_4864.png,disgust,train
1001_IWW_NEU_XX.wav,neutral_4865.png,neutral,train
1078_ITS_FEA_XX.wav,fear_4866.png,fear,train
1010_TAI_DIS_XX.wav,disgust_4867.png,disgust,train
1039_WSI_SAD_XX.wav,sad_4868.png,sad,train
1005_IWW_NEU_XX.wav,neutral_4869.png,neutral,train
1041_ITH_NEU_XX.wav,neutral_4870.png,neutral,train
1049_MTI_SAD_XX.wav,sad_4871.png,sad,train
1063_IEO_NEU_XX.wav,neutral_4872.png,neutral,train
1049_ITH_ANG_XX.wav,angry_4873.png,angry,train
1055_MTI_SAD_XX.wav,sad_4874.png,sad,train
1028_IOM_HAP_XX.wav,happy_4875.png,happy,train
1063_TAI_SAD_XX.wav,sad_4876.png,sad,train
1010_MTI_DIS_XX.wav,disgust_4877.png,disgust,train
1016_IEO_ANG_HI.wav,angry_4878.png,angry,train
1014_MTI_FEA_XX.wav,fear_4879.png,fear,train
1058_MTI_SAD_XX.wav,sad_4880.png,sad,train
1029_DFA_NEU_XX.wav,neutral_4881.png,neutral,train
1022_ITH_DIS_XX.wav,disgust_4882.png,disgust,train
1014_IWL_SAD_XX.wav,sad_4883.png,sad,train
1081_IEO_HAP_HI.wav,happy_4884.png,happy,train
1084_TIE_DIS_XX.wav,disgust_4885.png,disgust,train
1027_DFA_SAD_XX.wav,sad_4886.png,sad,train
1047_ITH_FEA_XX.wav,fear_4887.png,fear,train
1018_WSI_NEU_XX.wav,neutral_4888.png,neutral,train
1084_TSI_FEA_XX.wav,fear_4889.png,fear,train
1084_IEO_SAD_LO.wav,sad_4890.png,sad,train
1055_DFA_SAD_XX.wav,sad_4891.png,sad,train
1033_WSI_ANG_XX.wav,angry_4892.png,angry,train
1030_IOM_HAP_XX.wav,happy_4893.png,happy,train
1028_IEO_HAP_MD.wav,happy_4894.png,happy,train
1086_MTI_ANG_XX.wav,angry_4895.png,angry,train
1039_TSI_DIS_XX.wav,disgust_4896.png,disgust,train
1038_ITH_NEU_XX.wav,neutral_4897.png,neutral,train
1005_IWL_DIS_XX.wav,disgust_4898.png,disgust,train
1014_ITH_ANG_XX.wav,angry_4899.png,angry,train
1024_ITS_NEU_XX.wav,neutral_4900.png,neutral,train
1032_IWL_ANG_XX.wav,angry_4901.png,angry,train
1029_ITS_ANG_XX.wav,angry_4902.png,angry,train
1049_TIE_ANG_XX.wav,angry_4903.png,angry,train
1067_TAI_HAP_XX.wav,happy_4904.png,happy,train
1004_TIE_NEU_XX.wav,neutral_4905.png,neutral,train
1037_MTI_HAP_XX.wav,happy_4906.png,happy,train
1026_ITH_HAP_XX.wav,happy_4907.png,happy,train
1028_IEO_ANG_HI.wav,angry_4908.png,angry,train
1055_IOM_HAP_XX.wav,happy_4909.png,happy,train
1032_DFA_SAD_XX.wav,sad_4910.png,sad,train
1004_MTI_HAP_XX.wav,happy_4911.png,happy,train
1039_DFA_HAP_XX.wav,happy_4912.png,happy,train
1037_IOM_NEU_XX.wav,neutral_4913.png,neutral,train
1049_TAI_ANG_XX.wav,angry_4914.png,angry,train
1041_MTI_DIS_XX.wav,disgust_4915.png,disgust,train
1036_ITH_FEA_XX.wav,fear_4916.png,fear,train
1040_ITH_SAD_X.wav,sad_4917.png,sad,train
1065_IEO_NEU_XX.wav,neutral_4918.png,neutral,train
1081_WSI_NEU_XX.wav,neutral_4919.png,neutral,train
1055_TSI_DIS_XX.wav,disgust_4920.png,disgust,train
1001_TAI_ANG_XX.wav,angry_4921.png,angry,train
1090_TAI_ANG_XX.wav,angry_4922.png,angry,train
1043_WSI_NEU_XX.wav,neutral_4923.png,neutral,train
1018_IEO_DIS_MD.wav,disgust_4924.png,disgust,train
1038_WSI_DIS_XX.wav,disgust_4925.png,disgust,train
1030_IEO_ANG_LO.wav,angry_4926.png,angry,train
1039_ITH_FEA_XX.wav,fear_4927.png,fear,train
1069_IEO_HAP_MD.wav,happy_4928.png,happy,train
1001_TIE_ANG_XX.wav,angry_4929.png,angry,train
1083_TSI_ANG_XX.wav,angry_4930.png,angry,train
1070_DFA_FEA_XX.wav,fear_4931.png,fear,train
1080_IWW_NEU_XX.wav,neutral_4932.png,neutral,train
1056_ITH_DIS_XX.wav,disgust_4933.png,disgust,train
1043_MTI_ANG_XX.wav,angry_4934.png,angry,train
1021_ITH_DIS_XX.wav,disgust_4935.png,disgust,train
1022_IWW_FEA_XX.wav,fear_4936.png,fear,train
1025_TSI_FEA_XX.wav,fear_4937.png,fear,train
1050_TSI_NEU_XX.wav,neutral_4938.png,neutral,train
1049_IEO_SAD_MD.wav,sad_4939.png,sad,train
1044_IWL_FEA_XX.wav,fear_4940.png,fear,train
1037_DFA_DIS_XX.wav,disgust_4941.png,disgust,train
1050_IWW_ANG_XX.wav,angry_4942.png,angry,train
1076_IWW_FEA_XX.wav,fear_4943.png,fear,train
1084_TAI_ANG_XX.wav,angry_4944.png,angry,train
1054_TIE_ANG_XX.wav,angry_4945.png,angry,train
1076_MTI_DIS_XX.wav,disgust_4946.png,disgust,train
1070_WSI_DIS_XX.wav,disgust_4947.png,disgust,train
1027_TIE_NEU_XX.wav,neutral_4948.png,neutral,train
1061_IEO_FEA_HI.wav,fear_4949.png,fear,train
1036_IWL_HAP_XX.wav,happy_4950.png,happy,train
1063_MTI_SAD_XX.wav,sad_4951.png,sad,train
1072_DFA_DIS_XX.wav,disgust_4952.png,disgust,train
1047_TIE_SAD_XX.wav,sad_4953.png,sad,train
1030_DFA_DIS_XX.wav,disgust_4954.png,disgust,train
1021_TSI_SAD_XX.wav,sad_4955.png,sad,train
1057_TAI_HAP_XX.wav,happy_4956.png,happy,train
1044_IEO_DIS_HI.wav,disgust_4957.png,disgust,train
1020_ITS_DIS_XX.wav,disgust_4958.png,disgust,train
1083_IEO_HAP_LO.wav,happy_4959.png,happy,train
1069_TIE_NEU_XX.wav,neutral_4960.png,neutral,train
1051_WSI_SAD_XX.wav,sad_4961.png,sad,train
1052_IEO_DIS_MD.wav,disgust_4962.png,disgust,train
1082_IEO_HAP_LO.wav,happy_4963.png,happy,train
1058_IOM_FEA_XX.wav,fear_4964.png,fear,train
1076_TSI_FEA_XX.wav,fear_4965.png,fear,train
1082_IEO_SAD_HI.wav,sad_4966.png,sad,train
1075_WSI_HAP_XX.wav,happy_4967.png,happy,train
1083_WSI_NEU_XX.wav,neutral_4968.png,neutral,train
1018_IEO_DIS_HI.wav,disgust_4969.png,disgust,train
1050_ITS_NEU_XX.wav,neutral_4970.png,neutral,train
1069_IEO_HAP_LO.wav,happy_4971.png,happy,train
1015_IWW_NEU_XX.wav,neutral_4972.png,neutral,train
1057_MTI_DIS_XX.wav,disgust_4973.png,disgust,train
1067_ITS_ANG_XX.wav,angry_4974.png,angry,train
1051_IWL_HAP_XX.wav,happy_4975.png,happy,train
1089_TSI_FEA_XX.wav,fear_4976.png,fear,train
1026_TAI_ANG_XX.wav,angry_4977.png,angry,train
1012_IOM_FEA_XX.wav,fear_4978.png,fear,train
1029_TIE_HAP_XX.wav,happy_4979.png,happy,train
1051_ITS_SAD_XX.wav,sad_4980.png,sad,train
1063_WSI_HAP_XX.wav,happy_4981.png,happy,train
1028_WSI_FEA_XX.wav,fear_4982.png,fear,train
1076_DFA_HAP_XX.wav,happy_4983.png,happy,train
1070_IEO_FEA_HI.wav,fear_4984.png,fear,train
1061_WSI_NEU_XX.wav,neutral_4985.png,neutral,train
1075_MTI_NEU_XX.wav,neutral_4986.png,neutral,train
1069_IEO_DIS_MD.wav,disgust_4987.png,disgust,train
1009_IWW_DIS_XX.wav,disgust_4988.png,disgust,train
1084_MTI_FEA_XX.wav,fear_4989.png,fear,train
1010_IOM_FEA_XX.wav,fear_4990.png,fear,train
1068_ITH_NEU_XX.wav,neutral_4991.png,neutral,train
1044_ITS_DIS_XX.wav,disgust_4992.png,disgust,train
1042_ITH_SAD_XX.wav,sad_4993.png,sad,train
1026_ITS_SAD_XX.wav,sad_4994.png,sad,train
1043_TIE_FEA_XX.wav,fear_4995.png,fear,train
1071_WSI_ANG_XX.wav,angry_4996.png,angry,train
1090_IEO_HAP_MD.wav,happy_4997.png,happy,train
1058_WSI_ANG_XX.wav,angry_4998.png,angry,train
1059_IEO_HAP_LO.wav,happy_4999.png,happy,train
1040_IWW_DIS_XX.wav,disgust_5000.png,disgust,train
1062_IEO_ANG_LO.wav,angry_5001.png,angry,train
1036_TSI_DIS_XX.wav,disgust_5002.png,disgust,train
1088_IEO_DIS_MD.wav,disgust_5003.png,disgust,train
1070_TIE_SAD_XX.wav,sad_5004.png,sad,train
1022_IWL_HAP_XX.wav,happy_5005.png,happy,train
1017_MTI_ANG_XX.wav,angry_5006.png,angry,train
1031_ITS_FEA_XX.wav,fear_5007.png,fear,train
1090_IWW_FEA_XX.wav,fear_5008.png,fear,train
1072_TAI_HAP_XX.wav,happy_5009.png,happy,train
1066_DFA_HAP_XX.wav,happy_5010.png,happy,train
1044_TSI_DIS_XX.wav,disgust_5011.png,disgust,train
1024_ITH_DIS_XX.wav,disgust_5012.png,disgust,train
1077_DFA_NEU_XX.wav,neutral_5013.png,neutral,train
1024_ITS_FEA_XX.wav,fear_5014.png,fear,train
1020_IEO_FEA_LO.wav,fear_5015.png,fear,train
1058_ITH_DIS_XX.wav,disgust_5016.png,disgust,train
1045_ITS_FEA_XX.wav,fear_5017.png,fear,train
1001_TSI_ANG_XX.wav,angry_5018.png,angry,train
1072_WSI_DIS_XX.wav,disgust_5019.png,disgust,train
1033_TAI_SAD_XX.wav,sad_5020.png,sad,train
1023_IOM_DIS_XX.wav,disgust_5021.png,disgust,train
1003_IOM_HAP_XX.wav,happy_5022.png,happy,train
1040_ITH_NEU_XX.wav,neutral_5023.png,neutral,train
1081_TAI_NEU_XX.wav,neutral_5024.png,neutral,train
1025_TIE_FEA_XX.wav,fear_5025.png,fear,train
1084_IOM_FEA_XX.wav,fear_5026.png,fear,train
1026_IEO_DIS_LO.wav,disgust_5027.png,disgust,train
1008_IEO_SAD_HI.wav,sad_5028.png,sad,train
1010_DFA_FEA_XX.wav,fear_5029.png,fear,train
1006_TSI_FEA_XX.wav,fear_5030.png,fear,train
1010_IWW_NEU_XX.wav,neutral_5031.png,neutral,train
1033_MTI_FEA_XX.wav,fear_5032.png,fear,train
1076_IEO_ANG_MD.wav,angry_5033.png,angry,train
1026_IWL_NEU_XX.wav,neutral_5034.png,neutral,train
1042_WSI_SAD_XX.wav,sad_5035.png,sad,train
1078_IEO_SAD_LO.wav,sad_5036.png,sad,train
1081_ITH_ANG_XX.wav,angry_5037.png,angry,train
1034_DFA_DIS_XX.wav,disgust_5038.png,disgust,train
1007_MTI_ANG_XX.wav,angry_5039.png,angry,train
1066_TAI_DIS_XX.wav,disgust_5040.png,disgust,train
1038_ITS_DIS_XX.wav,disgust_5041.png,disgust,train
1037_IEO_DIS_HI.wav,disgust_5042.png,disgust,train
1048_ITS_SAD_XX.wav,sad_5043.png,sad,train
1082_IWL_DIS_XX.wav,disgust_5044.png,disgust,train
1090_TAI_NEU_XX.wav,neutral_5045.png,neutral,train
1001_IEO_ANG_MD.wav,angry_5046.png,angry,train
1077_IOM_HAP_XX.wav,happy_5047.png,happy,train
1064_TAI_DIS_XX.wav,disgust_5048.png,disgust,train
1011_IWL_NEU_XX.wav,neutral_5049.png,neutral,train
1080_IEO_DIS_MD.wav,disgust_5050.png,disgust,train
1030_IEO_SAD_HI.wav,sad_5051.png,sad,train
1017_TIE_ANG_XX.wav,angry_5052.png,angry,train
1026_TIE_ANG_XX.wav,angry_5053.png,angry,train
1016_ITH_SAD_XX.wav,sad_5054.png,sad,train
1026_ITS_ANG_XX.wav,angry_5055.png,angry,train
1033_MTI_SAD_XX.wav,sad_5056.png,sad,train
1070_IWL_HAP_XX.wav,happy_5057.png,happy,train
1019_DFA_FEA_XX.wav,fear_5058.png,fear,train
1058_WSI_DIS_XX.wav,disgust_5059.png,disgust,train
1021_IEO_NEU_XX.wav,neutral_5060.png,neutral,train
1069_IOM_HAP_XX.wav,happy_5061.png,happy,train
1056_ITS_ANG_XX.wav,angry_5062.png,angry,train
1067_TSI_DIS_XX.wav,disgust_5063.png,disgust,train
1074_ITS_SAD_XX.wav,sad_5064.png,sad,train
1033_IEO_ANG_MD.wav,angry_5065.png,angry,train
1024_IWW_FEA_XX.wav,fear_5066.png,fear,train
1011_ITS_HAP_XX.wav,happy_5067.png,happy,train
1019_WSI_HAP_XX.wav,happy_5068.png,happy,train
1021_TSI_DIS_XX.wav,disgust_5069.png,disgust,train
1056_IEO_DIS_LO.wav,disgust_5070.png,disgust,train
1048_TSI_HAP_XX.wav,happy_5071.png,happy,train
1075_IEO_SAD_HI.wav,sad_5072.png,sad,train
1086_TSI_DIS_XX.wav,disgust_5073.png,disgust,train
1047_MTI_FEA_XX.wav,fear_5074.png,fear,train
1024_TSI_SAD_XX.wav,sad_5075.png,sad,train
1055_TAI_FEA_XX.wav,fear_5076.png,fear,train
1016_TAI_ANG_XX.wav,angry_5077.png,angry,train
1022_TIE_HAP_XX.wav,happy_5078.png,happy,train
1067_MTI_HAP_XX.wav,happy_5079.png,happy,train
1011_MTI_ANG_XX.wav,angry_5080.png,angry,train
1040_TAI_NEU_XX.wav,neutral_5081.png,neutral,train
1045_IEO_FEA_HI.wav,fear_5082.png,fear,train
